url,keywords,lon,lat
'http://en.wikipedia.org/wiki/Piilu',l%c3%a4%c3%a4ne,26.016666,59.233334
'http://en.wikipedia.org/wiki/Piilu',viru,26.016666,59.233334
'http://en.wikipedia.org/wiki/Piilu',county,26.016666,59.233334
'http://en.wikipedia.org/wiki/Naka_Station',railway,136.8358,35.4006
'http://en.wikipedia.org/wiki/Naka_Station',stations,136.8358,35.4006
'http://en.wikipedia.org/wiki/Naka_Station',gifu,136.8358,35.4006
'http://en.wikipedia.org/wiki/Naka_Station',prefecture,136.8358,35.4006
'http://en.wikipedia.org/wiki/Kiduspe',villages,22.25,58.883335
'http://en.wikipedia.org/wiki/Kiduspe',hiiu,22.25,58.883335
'http://en.wikipedia.org/wiki/Kiduspe',county,22.25,58.883335
'http://en.wikipedia.org/wiki/Kiduspe',geoclass,22.25,58.883335
'http://en.wikipedia.org/wiki/Kiduspe',populated,22.25,58.883335
'http://en.wikipedia.org/wiki/Kyarkibash',yago,45.6775,40.189724
'http://en.wikipedia.org/wiki/Kyarkibash',geo,45.6775,40.189724
'http://en.wikipedia.org/wiki/Kyarkibash',entity,45.6775,40.189724
'http://en.wikipedia.org/wiki/Kyarkibash',populated,45.6775,40.189724
'http://en.wikipedia.org/wiki/Kyarkibash',gegharkunik,45.6775,40.189724
'http://en.wikipedia.org/wiki/Kyarkibash',geoclass,45.6775,40.189724
'http://en.wikipedia.org/wiki/Miduthur',cities,78.3,15.7667
'http://en.wikipedia.org/wiki/Miduthur',towns,78.3,15.7667
'http://en.wikipedia.org/wiki/Miduthur',kurnool,78.3,15.7667
'http://en.wikipedia.org/wiki/Miduthur',district,78.3,15.7667
'http://en.wikipedia.org/wiki/Popovi',geoclass,19.283333,44.766666
'http://en.wikipedia.org/wiki/Popovi',populated,19.283333,44.766666
'http://en.wikipedia.org/wiki/Popovi',villages,19.283333,44.766666
'http://en.wikipedia.org/wiki/Popovi',republika,19.283333,44.766666
'http://en.wikipedia.org/wiki/Popovi',srpska,19.283333,44.766666
'http://en.wikipedia.org/wiki/Mokrice',populated,17.25,45.1
'http://en.wikipedia.org/wiki/Mokrice',bosnia,17.25,45.1
'http://en.wikipedia.org/wiki/Mokrice',herzegovina,17.25,45.1
'http://en.wikipedia.org/wiki/Khatanbulag',districts,109.141945,43.15333
'http://en.wikipedia.org/wiki/Khatanbulag',dornogovi,109.141945,43.15333
'http://en.wikipedia.org/wiki/Rumoi_Station',railway,141.6516,43.9427
'http://en.wikipedia.org/wiki/Rumoi_Station',stations,141.6516,43.9427
'http://en.wikipedia.org/wiki/Rumoi_Station',hokkaid%c5%8,141.6516,43.9427
'http://en.wikipedia.org/wiki/Rumoi_Station',d,141.6516,43.9427
'http://en.wikipedia.org/wiki/Rumoi_Station',prefecture,141.6516,43.9427
'http://en.wikipedia.org/wiki/Rumoi_Station',company,141.6516,43.9427
'http://en.wikipedia.org/wiki/Borigumma',yago,82.55361,19.047777
'http://en.wikipedia.org/wiki/Borigumma',geo,82.55361,19.047777
'http://en.wikipedia.org/wiki/Borigumma',entity,82.55361,19.047777
'http://en.wikipedia.org/wiki/Borigumma',cities,82.55361,19.047777
'http://en.wikipedia.org/wiki/Borigumma',towns,82.55361,19.047777
'http://en.wikipedia.org/wiki/Borigumma',koraput,82.55361,19.047777
'http://en.wikipedia.org/wiki/Borigumma',district,82.55361,19.047777
'http://en.wikipedia.org/wiki/Kefashen',yago,46.1,39.233334
'http://en.wikipedia.org/wiki/Kefashen',geo,46.1,39.233334
'http://en.wikipedia.org/wiki/Kefashen',entity,46.1,39.233334
'http://en.wikipedia.org/wiki/Kefashen',populated,46.1,39.233334
'http://en.wikipedia.org/wiki/Kefashen',syunik,46.1,39.233334
'http://en.wikipedia.org/wiki/Podcitonja',geoclass,17.916666,43.966667
'http://en.wikipedia.org/wiki/Podcitonja',populated,17.916666,43.966667
'http://en.wikipedia.org/wiki/Podcitonja',bosnia,17.916666,43.966667
'http://en.wikipedia.org/wiki/Podcitonja',herzegovina,17.916666,43.966667
'http://en.wikipedia.org/wiki/Walshford',villages,-1.3686,53.975
'http://en.wikipedia.org/wiki/Walshford',north,-1.3686,53.975
'http://en.wikipedia.org/wiki/Walshford',yorkshire,-1.3686,53.975
'http://en.wikipedia.org/wiki/Parksi',villages,25.766666,59.5
'http://en.wikipedia.org/wiki/Parksi',harju,25.766666,59.5
'http://en.wikipedia.org/wiki/Parksi',county,25.766666,59.5
'http://en.wikipedia.org/wiki/Parksi',geoclass,25.766666,59.5
'http://en.wikipedia.org/wiki/Parksi',section,25.766666,59.5
'http://en.wikipedia.org/wiki/Parksi',populated,25.766666,59.5
'http://en.wikipedia.org/wiki/Makarba',cities,72.50763,22.99411
'http://en.wikipedia.org/wiki/Makarba',towns,72.50763,22.99411
'http://en.wikipedia.org/wiki/Makarba',ahmedabad,72.50763,22.99411
'http://en.wikipedia.org/wiki/Makarba',district,72.50763,22.99411
'http://en.wikipedia.org/wiki/Makarba',geoclass,72.50763,22.99411
'http://en.wikipedia.org/wiki/Makarba',populated,72.50763,22.99411
'http://en.wikipedia.org/wiki/Whitley_Wood',suburbs,-0.96171,51.41632
'http://en.wikipedia.org/wiki/Whitley_Wood',reading,-0.96171,51.41632
'http://en.wikipedia.org/wiki/Farnous',geoclass,-52.416668,4.95
'http://en.wikipedia.org/wiki/Farnous',populated,-52.416668,4.95
'http://en.wikipedia.org/wiki/Farnous',french,-52.416668,4.95
'http://en.wikipedia.org/wiki/Farnous',guiana,-52.416668,4.95
'http://en.wikipedia.org/wiki/Candiba',populated,-42.866665,-14.4
'http://en.wikipedia.org/wiki/Candiba',bahia,-42.866665,-14.4
'http://en.wikipedia.org/wiki/Vita_Bergen',parks,18.089722,59.31111
'http://en.wikipedia.org/wiki/Vita_Bergen',stockholm,18.089722,59.31111
'http://en.wikipedia.org/wiki/Kawasa_Station',railway,133.1668,34.59
'http://en.wikipedia.org/wiki/Kawasa_Station',stations,133.1668,34.59
'http://en.wikipedia.org/wiki/Kawasa_Station',hiroshima,133.1668,34.59
'http://en.wikipedia.org/wiki/Kawasa_Station',prefecture,133.1668,34.59
'http://en.wikipedia.org/wiki/Kudani',villages,23.516666,59.05
'http://en.wikipedia.org/wiki/Kudani',l%c3%a4%c3%a4ne,23.516666,59.05
'http://en.wikipedia.org/wiki/Kudani',county,23.516666,59.05
'http://en.wikipedia.org/wiki/Niidu',geoclass,24.583334,58.533333
'http://en.wikipedia.org/wiki/Niidu',populated,24.583334,58.533333
'http://en.wikipedia.org/wiki/Niidu',villages,24.583334,58.533333
'http://en.wikipedia.org/wiki/Niidu',p%c3%a4rnu,24.583334,58.533333
'http://en.wikipedia.org/wiki/Niidu',county,24.583334,58.533333
'http://en.wikipedia.org/wiki/Hani,_Turkey',populated,40.3925,38.413612
'http://en.wikipedia.org/wiki/Hani,_Turkey',diyarbak%c4%b1r,40.3925,38.413612
'http://en.wikipedia.org/wiki/Hani,_Turkey',province,40.3925,38.413612
'http://en.wikipedia.org/wiki/Chosmes',populated,-66.816666,-33.4
'http://en.wikipedia.org/wiki/Chosmes',san,-66.816666,-33.4
'http://en.wikipedia.org/wiki/Chosmes',luis,-66.816666,-33.4
'http://en.wikipedia.org/wiki/Chosmes',province,-66.816666,-33.4
'http://en.wikipedia.org/wiki/Chosmes',geoclass,-66.816666,-33.4
'http://en.wikipedia.org/wiki/Maetsma',villages,26.9,59
'http://en.wikipedia.org/wiki/Maetsma',ida,26.9,59
'http://en.wikipedia.org/wiki/Maetsma',viru,26.9,59
'http://en.wikipedia.org/wiki/Maetsma',county,26.9,59
'http://en.wikipedia.org/wiki/Maetsma',geoclass,26.9,59
'http://en.wikipedia.org/wiki/Maetsma',populated,26.9,59
'http://en.wikipedia.org/wiki/Malikipuram',,81.80333,16.40944
'http://en.wikipedia.org/wiki/Viveros',municipalities,-2.5833333,38.783333
'http://en.wikipedia.org/wiki/Viveros',albacete,-2.5833333,38.783333
'http://en.wikipedia.org/wiki/Kilbaha',towns,-9.860833,52.570835
'http://en.wikipedia.org/wiki/Kilbaha',villages,-9.860833,52.570835
'http://en.wikipedia.org/wiki/Kilbaha',county,-9.860833,52.570835
'http://en.wikipedia.org/wiki/Kilbaha',clare,-9.860833,52.570835
'http://en.wikipedia.org/wiki/Kilbaha',geoclass,-9.860833,52.570835
'http://en.wikipedia.org/wiki/Kilbaha',locality,-9.860833,52.570835
'http://en.wikipedia.org/wiki/Pihani',cities,80.2,27.63
'http://en.wikipedia.org/wiki/Pihani',towns,80.2,27.63
'http://en.wikipedia.org/wiki/Pihani',hardoi,80.2,27.63
'http://en.wikipedia.org/wiki/Pihani',district,80.2,27.63
'http://en.wikipedia.org/wiki/Laguna_Suches',geoclass,-69.27194,-14.768056
'http://en.wikipedia.org/wiki/Laguna_Suches',lake,-69.27194,-14.768056
'http://en.wikipedia.org/wiki/Laguna_Suches',lakes,-69.27194,-14.768056
'http://en.wikipedia.org/wiki/Laguna_Suches',bolivia,-69.27194,-14.768056
'http://en.wikipedia.org/wiki/Laguna_Suches',international,-69.27194,-14.768056
'http://en.wikipedia.org/wiki/Laguna_Suches',south,-69.27194,-14.768056
'http://en.wikipedia.org/wiki/Laguna_Suches',america,-69.27194,-14.768056
'http://en.wikipedia.org/wiki/Laguna_Suches',peru,-69.27194,-14.768056
'http://en.wikipedia.org/wiki/Qasabovka',populated,48.833332,41.5
'http://en.wikipedia.org/wiki/Qasabovka',khachmaz,48.833332,41.5
'http://en.wikipedia.org/wiki/Qasabovka',rayon,48.833332,41.5
'http://en.wikipedia.org/wiki/Qasabovka',yago,48.833332,41.5
'http://en.wikipedia.org/wiki/Qasabovka',geo,48.833332,41.5
'http://en.wikipedia.org/wiki/Qasabovka',entity,48.833332,41.5
'http://en.wikipedia.org/wiki/Qasabovka',geoclass,48.833332,41.5
'http://en.wikipedia.org/wiki/Oxentea',geoclass,29.116667,47.383335
'http://en.wikipedia.org/wiki/Oxentea',populated,29.116667,47.383335
'http://en.wikipedia.org/wiki/Oxentea',communes,29.116667,47.383335
'http://en.wikipedia.org/wiki/Oxentea',dub%c4%83sari,29.116667,47.383335
'http://en.wikipedia.org/wiki/Oxentea',district,29.116667,47.383335
'http://en.wikipedia.org/wiki/Jalgsema',villages,25.9,59.083332
'http://en.wikipedia.org/wiki/Jalgsema',j%c3%a4rva,25.9,59.083332
'http://en.wikipedia.org/wiki/Jalgsema',county,25.9,59.083332
'http://en.wikipedia.org/wiki/Jalgsema',geoclass,25.9,59.083332
'http://en.wikipedia.org/wiki/Jalgsema',populated,25.9,59.083332
'http://en.wikipedia.org/wiki/Bleikvasslia',villages,13.816667,65.9
'http://en.wikipedia.org/wiki/Bleikvasslia',nordland,13.816667,65.9
'http://en.wikipedia.org/wiki/Daurala',cities,77.68,29.12
'http://en.wikipedia.org/wiki/Daurala',towns,77.68,29.12
'http://en.wikipedia.org/wiki/Daurala',meerut,77.68,29.12
'http://en.wikipedia.org/wiki/Daurala',district,77.68,29.12
'http://en.wikipedia.org/wiki/Huluboaia',communes,28.333334,46.066666
'http://en.wikipedia.org/wiki/Huluboaia',cahul,28.333334,46.066666
'http://en.wikipedia.org/wiki/Huluboaia',district,28.333334,46.066666
'http://en.wikipedia.org/wiki/Huluboaia',geoclass,28.333334,46.066666
'http://en.wikipedia.org/wiki/Huluboaia',populated,28.333334,46.066666
'http://en.wikipedia.org/wiki/Reinumurru',geoclass,24.983334,58.616665
'http://en.wikipedia.org/wiki/Reinumurru',populated,24.983334,58.616665
'http://en.wikipedia.org/wiki/Reinumurru',villages,24.983334,58.616665
'http://en.wikipedia.org/wiki/Reinumurru',p%c3%a4rnu,24.983334,58.616665
'http://en.wikipedia.org/wiki/Reinumurru',county,24.983334,58.616665
'http://en.wikipedia.org/wiki/Kemrakuch',geoclass,47.02222,39.539165
'http://en.wikipedia.org/wiki/Kemrakuch',populated,47.02222,39.539165
'http://en.wikipedia.org/wiki/Kemrakuch',yago,47.02222,39.539165
'http://en.wikipedia.org/wiki/Kemrakuch',geo,47.02222,39.539165
'http://en.wikipedia.org/wiki/Kemrakuch',entity,47.02222,39.539165
'http://en.wikipedia.org/wiki/Kemrakuch',khojavend,47.02222,39.539165
'http://en.wikipedia.org/wiki/Kemrakuch',rayon,47.02222,39.539165
'http://en.wikipedia.org/wiki/Stansty',villages,-3.013,53.058
'http://en.wikipedia.org/wiki/Stansty',wrexham,-3.013,53.058
'http://en.wikipedia.org/wiki/Stansty',county,-3.013,53.058
'http://en.wikipedia.org/wiki/Stansty',borough,-3.013,53.058
'http://en.wikipedia.org/wiki/Vejalpur',cities,73.57,22.68
'http://en.wikipedia.org/wiki/Vejalpur',towns,73.57,22.68
'http://en.wikipedia.org/wiki/Vejalpur',ahmedabad,73.57,22.68
'http://en.wikipedia.org/wiki/Vejalpur',district,73.57,22.68
'http://en.wikipedia.org/wiki/Vejalpur',geoclass,73.57,22.68
'http://en.wikipedia.org/wiki/Vejalpur',populated,73.57,22.68
'http://en.wikipedia.org/wiki/Nagydobsza',populated,17.66505,46.03468
'http://en.wikipedia.org/wiki/Nagydobsza',baranya,17.66505,46.03468
'http://en.wikipedia.org/wiki/Nagydobsza',county,17.66505,46.03468
'http://en.wikipedia.org/wiki/Nagydobsza',geoclass,17.66505,46.03468
'http://en.wikipedia.org/wiki/Lupata_Gorge',,34.027,-16.624
'http://en.wikipedia.org/wiki/Al_Aysar',geoclass,44.216667,15.05
'http://en.wikipedia.org/wiki/Al_Aysar',populated,44.216667,15.05
'http://en.wikipedia.org/wiki/Al_Aysar',san%e2%80%98a%e2%80%99,44.216667,15.05
'http://en.wikipedia.org/wiki/Al_Aysar',governorate,44.216667,15.05
'http://en.wikipedia.org/wiki/Pariisi',villages,26.133333,59.283333
'http://en.wikipedia.org/wiki/Pariisi',l%c3%a4%c3%a4ne,26.133333,59.283333
'http://en.wikipedia.org/wiki/Pariisi',viru,26.133333,59.283333
'http://en.wikipedia.org/wiki/Pariisi',county,26.133333,59.283333
'http://en.wikipedia.org/wiki/Pariisi',geoclass,26.133333,59.283333
'http://en.wikipedia.org/wiki/Pariisi',populated,26.133333,59.283333
'http://en.wikipedia.org/wiki/Screen_Cinema',buildings,-6.25684,53.34619
'http://en.wikipedia.org/wiki/Screen_Cinema',structures,-6.25684,53.34619
'http://en.wikipedia.org/wiki/Screen_Cinema',dublin,-6.25684,53.34619
'http://en.wikipedia.org/wiki/Screen_Cinema',cinemas,-6.25684,53.34619
'http://en.wikipedia.org/wiki/Screen_Cinema',generic107899976,-6.25684,53.34619
'http://en.wikipedia.org/wiki/Screen_Cinema',ireland,-6.25684,53.34619
'http://en.wikipedia.org/wiki/Severnyak',villages,27.783333,43.95
'http://en.wikipedia.org/wiki/Severnyak',dobrich,27.783333,43.95
'http://en.wikipedia.org/wiki/Severnyak',province,27.783333,43.95
'http://en.wikipedia.org/wiki/Severnyak',geoclass,27.783333,43.95
'http://en.wikipedia.org/wiki/Severnyak',populated,27.783333,43.95
'http://en.wikipedia.org/wiki/Mar_de_Espanha',populated,-43.016666,-21.866667
'http://en.wikipedia.org/wiki/Mar_de_Espanha',minas,-43.016666,-21.866667
'http://en.wikipedia.org/wiki/Mar_de_Espanha',gerais,-43.016666,-21.866667
'http://en.wikipedia.org/wiki/Petleshkovo',villages,28.016666,43.65
'http://en.wikipedia.org/wiki/Petleshkovo',dobrich,28.016666,43.65
'http://en.wikipedia.org/wiki/Petleshkovo',province,28.016666,43.65
'http://en.wikipedia.org/wiki/Saidapur',villages,78.95,17.616667
'http://en.wikipedia.org/wiki/Saidapur',karimnagar,78.95,17.616667
'http://en.wikipedia.org/wiki/Saidapur',district,78.95,17.616667
'http://en.wikipedia.org/wiki/Aramaio',geoclass,-2.566,43.054
'http://en.wikipedia.org/wiki/Aramaio',third,-2.566,43.054
'http://en.wikipedia.org/wiki/Aramaio',administrative,-2.566,43.054
'http://en.wikipedia.org/wiki/Aramaio',division,-2.566,43.054
'http://en.wikipedia.org/wiki/Brezjak',populated,19.341944,44.509445
'http://en.wikipedia.org/wiki/Brezjak',ma%c4%8,19.341944,44.509445
'http://en.wikipedia.org/wiki/Brezjak',dva,19.341944,44.509445
'http://en.wikipedia.org/wiki/Brezjak',district,19.341944,44.509445
'http://en.wikipedia.org/wiki/Angico',populated,-47.865,-6.39
'http://en.wikipedia.org/wiki/Angico',tocantins,-47.865,-6.39
'http://en.wikipedia.org/wiki/Mohora',geoclass,19.3479,47.99328
'http://en.wikipedia.org/wiki/Mohora',populated,19.3479,47.99328
'http://en.wikipedia.org/wiki/Mohora',n%c3%b3gr%c3%a1d,19.3479,47.99328
'http://en.wikipedia.org/wiki/Mohora',county,19.3479,47.99328
'http://en.wikipedia.org/wiki/Nofou',populated,-4.7,6.8333335
'http://en.wikipedia.org/wiki/Nofou',c%c3%b4te,-4.7,6.8333335
'http://en.wikipedia.org/wiki/Nofou',d%27,-4.7,6.8333335
'http://en.wikipedia.org/wiki/Nofou',ivoire,-4.7,6.8333335
'http://en.wikipedia.org/wiki/Nofou',geoclass,-4.7,6.8333335
'http://en.wikipedia.org/wiki/Nofou',communes,-4.7,6.8333335
'http://en.wikipedia.org/wiki/Ketari',geoclass,101.916664,3.5
'http://en.wikipedia.org/wiki/Ketari',populated,101.916664,3.5
'http://en.wikipedia.org/wiki/Ketari',pahang,101.916664,3.5
'http://en.wikipedia.org/wiki/Mugarripug',populated,87.6,32.35
'http://en.wikipedia.org/wiki/Mugarripug',tibet,87.6,32.35
'http://en.wikipedia.org/wiki/Mugarripug',geoclass,87.6,32.35
'http://en.wikipedia.org/wiki/Crossmyloof',districts,-4.285278,55.83361
'http://en.wikipedia.org/wiki/Crossmyloof',glasgow,-4.285278,55.83361
'http://en.wikipedia.org/wiki/Banskandi',yago,92.9,24.8
'http://en.wikipedia.org/wiki/Banskandi',geo,92.9,24.8
'http://en.wikipedia.org/wiki/Banskandi',entity,92.9,24.8
'http://en.wikipedia.org/wiki/Banskandi',villages,92.9,24.8
'http://en.wikipedia.org/wiki/Banskandi',cachar,92.9,24.8
'http://en.wikipedia.org/wiki/Banskandi',district,92.9,24.8
'http://en.wikipedia.org/wiki/Sieben_Ahorn',geoclass,9.216666,50.533333
'http://en.wikipedia.org/wiki/Sieben_Ahorn',hill,9.216666,50.533333
'http://en.wikipedia.org/wiki/Sieben_Ahorn',mountain109359803,9.216666,50.533333
'http://en.wikipedia.org/wiki/Sieben_Ahorn',mountains,9.216666,50.533333
'http://en.wikipedia.org/wiki/Sieben_Ahorn',hesse,9.216666,50.533333
'http://en.wikipedia.org/wiki/Kachachkut',populated,44.6,41.116665
'http://en.wikipedia.org/wiki/Kachachkut',lori,44.6,41.116665
'http://en.wikipedia.org/wiki/Kachachkut',geoclass,44.6,41.116665
'http://en.wikipedia.org/wiki/Kachachkut',yago,44.6,41.116665
'http://en.wikipedia.org/wiki/Kachachkut',geo,44.6,41.116665
'http://en.wikipedia.org/wiki/Kachachkut',entity,44.6,41.116665
'http://en.wikipedia.org/wiki/Zorakert',yago,43.65972,41.092777
'http://en.wikipedia.org/wiki/Zorakert',geo,43.65972,41.092777
'http://en.wikipedia.org/wiki/Zorakert',entity,43.65972,41.092777
'http://en.wikipedia.org/wiki/Zorakert',populated,43.65972,41.092777
'http://en.wikipedia.org/wiki/Zorakert',shirak,43.65972,41.092777
'http://en.wikipedia.org/wiki/Zorakert',geoclass,43.65972,41.092777
'http://en.wikipedia.org/wiki/Molonou',geoclass,-5.483333,7.15
'http://en.wikipedia.org/wiki/Molonou',populated,-5.483333,7.15
'http://en.wikipedia.org/wiki/Molonou',c%c3%b4te,-5.483333,7.15
'http://en.wikipedia.org/wiki/Molonou',d%27,-5.483333,7.15
'http://en.wikipedia.org/wiki/Molonou',ivoire,-5.483333,7.15
'http://en.wikipedia.org/wiki/Molonou',communes,-5.483333,7.15
'http://en.wikipedia.org/wiki/Ngarzhag',geoclass,90.6,28.9
'http://en.wikipedia.org/wiki/Ngarzhag',populated,90.6,28.9
'http://en.wikipedia.org/wiki/Ngarzhag',shannan,90.6,28.9
'http://en.wikipedia.org/wiki/Ngarzhag',prefecture,90.6,28.9
'http://en.wikipedia.org/wiki/Agamzalu',geoclass,44.466667,40.066666
'http://en.wikipedia.org/wiki/Agamzalu',populated,44.466667,40.066666
'http://en.wikipedia.org/wiki/Agamzalu',yago,44.466667,40.066666
'http://en.wikipedia.org/wiki/Agamzalu',geo,44.466667,40.066666
'http://en.wikipedia.org/wiki/Agamzalu',entity,44.466667,40.066666
'http://en.wikipedia.org/wiki/Agamzalu',ararat,44.466667,40.066666
'http://en.wikipedia.org/wiki/Estero_Calbuco',geoclass,-72.36667,-37.633335
'http://en.wikipedia.org/wiki/Estero_Calbuco',stream,-72.36667,-37.633335
'http://en.wikipedia.org/wiki/Estero_Calbuco',rivers,-72.36667,-37.633335
'http://en.wikipedia.org/wiki/Estero_Calbuco',chile,-72.36667,-37.633335
'http://en.wikipedia.org/wiki/Bopser',mountain109359803,9.2,48.75
'http://en.wikipedia.org/wiki/Bopser',mountains,9.2,48.75
'http://en.wikipedia.org/wiki/Bopser',baden,9.2,48.75
'http://en.wikipedia.org/wiki/Bopser',w%c3%b,9.2,48.75
'http://en.wikipedia.org/wiki/Bopser',crttemberg,9.2,48.75
'http://en.wikipedia.org/wiki/Argel,_Armenia',populated,44.599445,40.379444
'http://en.wikipedia.org/wiki/Argel,_Armenia',kotayk,44.599445,40.379444
'http://en.wikipedia.org/wiki/Argel,_Armenia',yago,44.599445,40.379444
'http://en.wikipedia.org/wiki/Argel,_Armenia',geo,44.599445,40.379444
'http://en.wikipedia.org/wiki/Argel,_Armenia',entity,44.599445,40.379444
'http://en.wikipedia.org/wiki/Xayag',populated,97.066666,30.633333
'http://en.wikipedia.org/wiki/Xayag',tibet,97.066666,30.633333
'http://en.wikipedia.org/wiki/Xayag',yago,97.066666,30.633333
'http://en.wikipedia.org/wiki/Xayag',geo,97.066666,30.633333
'http://en.wikipedia.org/wiki/Xayag',entity,97.066666,30.633333
'http://en.wikipedia.org/wiki/Xayag',geoclass,97.066666,30.633333
'http://en.wikipedia.org/wiki/Geghadzor',populated,44.173054,40.63278
'http://en.wikipedia.org/wiki/Geghadzor',aragatsotn,44.173054,40.63278
'http://en.wikipedia.org/wiki/Geghadzor',yago,44.173054,40.63278
'http://en.wikipedia.org/wiki/Geghadzor',geo,44.173054,40.63278
'http://en.wikipedia.org/wiki/Geghadzor',entity,44.173054,40.63278
'http://en.wikipedia.org/wiki/Modrac',geoclass,18.516666,44.516666
'http://en.wikipedia.org/wiki/Modrac',populated,18.516666,44.516666
'http://en.wikipedia.org/wiki/Modrac',tuzla,18.516666,44.516666
'http://en.wikipedia.org/wiki/Modrac',canton,18.516666,44.516666
'http://en.wikipedia.org/wiki/Candiota',populated,-53.733334,-31.6
'http://en.wikipedia.org/wiki/Candiota',rio,-53.733334,-31.6
'http://en.wikipedia.org/wiki/Candiota',grande,-53.733334,-31.6
'http://en.wikipedia.org/wiki/Candiota',do,-53.733334,-31.6
'http://en.wikipedia.org/wiki/Candiota',sul,-53.733334,-31.6
'http://en.wikipedia.org/wiki/Hasle,_Aarhus',suburbs,10.155833,56.1725
'http://en.wikipedia.org/wiki/Hasle,_Aarhus',aarhus,10.155833,56.1725
'http://en.wikipedia.org/wiki/Bobovica',populated,18.233334,43.633335
'http://en.wikipedia.org/wiki/Bobovica',bosnia,18.233334,43.633335
'http://en.wikipedia.org/wiki/Bobovica',herzegovina,18.233334,43.633335
'http://en.wikipedia.org/wiki/Tade,_Estonia',villages,25.083334,59.2
'http://en.wikipedia.org/wiki/Tade,_Estonia',harju,25.083334,59.2
'http://en.wikipedia.org/wiki/Tade,_Estonia',county,25.083334,59.2
'http://en.wikipedia.org/wiki/Maqdah',populated,45.45,13.466666
'http://en.wikipedia.org/wiki/Maqdah',abyan,45.45,13.466666
'http://en.wikipedia.org/wiki/Maqdah',governorate,45.45,13.466666
'http://en.wikipedia.org/wiki/Nor_Yerznka',geoclass,44.404724,40.31333
'http://en.wikipedia.org/wiki/Nor_Yerznka',populated,44.404724,40.31333
'http://en.wikipedia.org/wiki/Nor_Yerznka',yago,44.404724,40.31333
'http://en.wikipedia.org/wiki/Nor_Yerznka',geo,44.404724,40.31333
'http://en.wikipedia.org/wiki/Nor_Yerznka',entity,44.404724,40.31333
'http://en.wikipedia.org/wiki/Nor_Yerznka',kotayk,44.404724,40.31333
'http://en.wikipedia.org/wiki/Savage_Club',london%27s,-0.12416667,51.50611
'http://en.wikipedia.org/wiki/Savage_Club',gentlemen%27s,-0.12416667,51.50611
'http://en.wikipedia.org/wiki/Savage_Club',clubs,-0.12416667,51.50611
'http://en.wikipedia.org/wiki/Xanallar',populated,46.64,39.55389
'http://en.wikipedia.org/wiki/Xanallar',lachin,46.64,39.55389
'http://en.wikipedia.org/wiki/Xanallar',rayon,46.64,39.55389
'http://en.wikipedia.org/wiki/Xanallar',yago,46.64,39.55389
'http://en.wikipedia.org/wiki/Xanallar',geo,46.64,39.55389
'http://en.wikipedia.org/wiki/Xanallar',entity,46.64,39.55389
'http://en.wikipedia.org/wiki/Kleiner_Daumen',mountain109359803,10.383333,47.45
'http://en.wikipedia.org/wiki/Kleiner_Daumen',geoclass,10.383333,47.45
'http://en.wikipedia.org/wiki/Kleiner_Daumen',mountain,10.383333,47.45
'http://en.wikipedia.org/wiki/Kleiner_Daumen',mountains,10.383333,47.45
'http://en.wikipedia.org/wiki/Kleiner_Daumen',bavaria,10.383333,47.45
'http://en.wikipedia.org/wiki/Erimayur',cities,76.50667,10.6525
'http://en.wikipedia.org/wiki/Erimayur',towns,76.50667,10.6525
'http://en.wikipedia.org/wiki/Erimayur',kerala,76.50667,10.6525
'http://en.wikipedia.org/wiki/Vardanashen',populated,44.190556,40.051666
'http://en.wikipedia.org/wiki/Vardanashen',armavir,44.190556,40.051666
'http://en.wikipedia.org/wiki/Vardanashen',geoclass,44.190556,40.051666
'http://en.wikipedia.org/wiki/Vardanashen',yago,44.190556,40.051666
'http://en.wikipedia.org/wiki/Vardanashen',geo,44.190556,40.051666
'http://en.wikipedia.org/wiki/Vardanashen',entity,44.190556,40.051666
'http://en.wikipedia.org/wiki/Soungassou',geoclass,-4.616667,6.633333
'http://en.wikipedia.org/wiki/Soungassou',populated,-4.616667,6.633333
'http://en.wikipedia.org/wiki/Soungassou',c%c3%b4te,-4.616667,6.633333
'http://en.wikipedia.org/wiki/Soungassou',d%27,-4.616667,6.633333
'http://en.wikipedia.org/wiki/Soungassou',ivoire,-4.616667,6.633333
'http://en.wikipedia.org/wiki/Soungassou',communes,-4.616667,6.633333
'http://en.wikipedia.org/wiki/Ejima_Station',railway,137.4416,34.868
'http://en.wikipedia.org/wiki/Ejima_Station',stations,137.4416,34.868
'http://en.wikipedia.org/wiki/Ejima_Station',aichi,137.4416,34.868
'http://en.wikipedia.org/wiki/Ejima_Station',prefecture,137.4416,34.868
'http://en.wikipedia.org/wiki/Whistlefield',villages,-4.8375,56.092777
'http://en.wikipedia.org/wiki/Whistlefield',argyll,-4.8375,56.092777
'http://en.wikipedia.org/wiki/Whistlefield',bute,-4.8375,56.092777
'http://en.wikipedia.org/wiki/Karachiya',cities,73.25745,22.52846
'http://en.wikipedia.org/wiki/Karachiya',towns,73.25745,22.52846
'http://en.wikipedia.org/wiki/Karachiya',vadodara,73.25745,22.52846
'http://en.wikipedia.org/wiki/Karachiya',district,73.25745,22.52846
'http://en.wikipedia.org/wiki/Phek',cities,94.5,25.6667
'http://en.wikipedia.org/wiki/Phek',towns,94.5,25.6667
'http://en.wikipedia.org/wiki/Phek',phek,94.5,25.6667
'http://en.wikipedia.org/wiki/Phek',district,94.5,25.6667
